,Date,Confirmed,Deaths,Recovered
1267,2023-06-21,38437007,175568,38261439
1268,2023-06-22,38437248,175573,38261675
1269,2023-06-23,38437410,175575,38261835
1270,2023-06-24,38437456,175577,38261879
1271,2023-06-25,38437507,175578,38261929
1272,2023-06-26,38437760,175581,38262179
1273,2023-06-27,38437982,175588,38262394
1274,2023-06-28,38438194,175593,38262601
1275,2023-06-29,38438372,175595,38262777
1276,2023-06-30,38438532,175600,38262932
1277,2023-07-01,38438575,175602,38262973
1278,2023-07-02,38438609,175602,38263007
1279,2023-07-03,38438886,175605,38263281
1280,2023-07-04,38439085,175607,38263478
1281,2023-07-05,38439280,175608,38263672
1282,2023-07-06,38439439,175611,38263828
1283,2023-07-07,38439585,175614,38263971
1284,2023-07-08,38439644,175615,38264029
1285,2023-07-09,38439696,175615,38264081
1286,2023-07-10,38439997,175619,38264378
1287,2023-07-11,38440247,175623,38264624
1288,2023-07-12,38440460,175623,38264837
1289,2023-07-13,38440691,175624,38265067
1290,2023-07-14,38440902,175629,38265273
1291,2023-07-15,38440961,175631,38265330
1292,2023-07-16,38441015,175633,38265382
1293,2023-07-17,38441293,175635,38265658
1294,2023-07-18,38441519,175635,38265884
1295,2023-07-19,38441745,175638,38266107
1296,2023-07-20,38441960,175639,38266321
1297,2023-07-21,38442169,175640,38266529
1298,2023-07-22,38442249,175640,38266609
1299,2023-07-23,38442322,175643,38266679
1300,2023-07-24,38442649,175643,38267006
1301,2023-07-25,38442977,175646,38267331
1302,2023-07-26,38443333,175651,38267682
1303,2023-07-27,38443744,175654,38268090
1304,2023-07-28,38444005,175657,38268348
1305,2023-07-29,38444094,175657,38268437
1306,2023-07-30,38444193,175658,38268535
1307,2023-07-31,38444662,175667,38268995
1308,2023-08-01,38445079,175675,38269404
1309,2023-08-02,38445459,175684,38269775
1310,2023-08-03,38445777,175692,38270085
1311,2023-08-04,38446096,175700,38270396
1312,2023-08-05,38446220,175704,38270516
1313,2023-08-06,38446349,175710,38270639
1314,2023-08-07,38446881,175721,38271160
1315,2023-08-08,38447405,175728,38271677
1316,2023-08-09,38447847,175738,38272109
1317,2023-08-10,38448353,175742,38272611
1318,2023-08-11,38448805,175748,38273057
1319,2023-08-12,38449009,175757,38273252
1320,2023-08-13,38449202,175761,38273441
1321,2023-08-14,38450126,175774,38274352
1322,2023-08-15,38450877,175784,38275093
1323,2023-08-16,38451689,175790,38275899
1324,2023-08-17,38452473,175796,38276677
1325,2023-08-18,38453242,175808,38277434
1326,2023-08-19,38453474,175812,38277662
1327,2023-08-20,38453721,175822,38277899
1328,2023-08-21,38454840,175837,38279003
1329,2023-08-22,38455810,175849,38279961
1330,2023-08-23,38456638,175863,38280775
1331,2023-08-24,38457474,175870,38281604
1332,2023-08-25,38458234,175879,38282355
1333,2023-08-26,38458522,175882,38282640
1334,2023-08-27,38458710,175887,38282823
1335,2023-08-28,38459903,175904,38283999
1336,2023-08-29,38460941,175916,38285025
1337,2023-08-30,38461956,175927,38286029
1338,2023-08-31,38462882,175935,38286947
1339,2023-09-01,38463701,175942,38287758
1340,2023-09-02,38463992,175949,38288042
1341,2023-09-03,38464295,175959,38288335
1342,2023-09-04,38465707,175974,38289732
1343,2023-09-05,38467197,175993,38291203
1344,2023-09-06,38468521,176004,38292516
1345,2023-09-07,38469838,176017,38293820
1346,2023-09-08,38471013,176028,38294984
1347,2023-09-09,38471366,176033,38295332
1348,2023-09-10,38471725,176041,38295683
1349,2023-09-11,38473669,176070,38297597
1350,2023-09-12,38475293,176085,38299206
1351,2023-09-13,38476827,176094,38300730
1352,2023-09-14,38478117,176101,38302013
1353,2023-09-15,38479238,176109,38303126
1354,2023-09-16,38479672,176118,38303551
1355,2023-09-17,38479993,176127,38303863
1356,2023-09-18,38481947,176148,38305795
1357,2023-09-19,38483502,176164,38307333
1358,2023-09-20,38485052,176175,38307769
1359,2023-09-21,38486468,176188,38308212
1360,2023-09-22,38487571,176197,38308562
1361,2023-09-23,38487957,176205,38308714
1362,2023-09-24,38488271,176210,38308837
1363,2023-09-25,38490227,176232,38309393
1364,2023-09-26,38491852,176245,38309863
1365,2023-09-27,38493427,176257,38310303
1366,2023-09-28,38494981,176270,38310738
1367,2023-09-29,38496415,176279,38311144
1368,2023-09-30,38496817,176282,38311282
1369,2023-10-01,38497205,176287,38311410
1370,2023-10-02,38499437,176307,38311908
1371,2023-10-03,38499916,176310,38312081
1372,2023-10-04,38502229,176325,38312132
1373,2023-10-05,38504446,176331,38312174
1374,2023-10-06,38506317,176343,38312203
1375,2023-10-07,38506831,176350,38312221
1376,2023-10-08,38507282,176351,38312236
1377,2023-10-09,38510105,176358,38312257
1378,2023-10-10,38512577,176364,38312264
1379,2023-10-11,38514719,176364,38312264
1380,2023-10-12,38516749,176365,38312264
1381,2023-10-13,38518339,176370,38312264
1382,2023-10-14,38518535,176370,38312264
1383,2023-10-15,38518667,176370,38312264
1384,2023-10-16,38520517,176373,38312264
