Date,Total
2023-01-09,37342083.0
2023-01-10,37271759.0
2023-01-11,37254095.0
2023-01-12,37283061.0
2023-01-13,37291190.0
2023-01-14,28229015.0
2023-01-15,29048875.0
2023-01-16,37453641.0
2023-01-17,37420021.0
2023-01-18,37477892.0
2023-01-19,37234617.0
2023-01-20,37244006.0
2023-01-21,27788003.0
2023-01-22,28487502.0
2023-01-23,37494859.0
2023-01-24,37381925.0
2023-01-25,37466791.0
2023-01-26,37546404.0
2023-01-27,37568919.0
2023-01-28,28678661.0
2023-01-29,29460274.0
2023-01-30,37418858.0
2023-01-31,37445814.0
2023-02-01,37618460.0
2023-02-02,37566472.0
2023-02-03,37592571.0
2023-02-04,28735782.0
2023-02-05,29850851.0
2023-02-06,37663076.0
2023-02-07,37656463.0
2023-02-08,37586692.0
2023-02-09,37656368.0
2023-02-10,37699603.0
2023-02-11,30546539.0
2023-02-12,30385688.0
2023-02-13,37778852.0
2023-02-14,37766831.0
2023-02-15,37817183.0
2023-02-16,37833452.0
2023-02-17,37768166.0
2023-02-18,30704982.0
2023-02-19,31420781.0
2023-02-20,36911090.0
2023-02-21,37778338.0
2023-02-22,37919186.0
2023-02-23,37940502.0
2023-02-24,37640669.0
2023-02-25,31307467.0
2023-02-26,30755294.0
2023-02-27,37944863.0
2023-02-28,38014962.0
2023-03-01,37825124.0
2023-03-02,37990071.0
2023-03-03,37871939.0
2023-03-04,29553461.0
2023-03-05,28983102.0
2023-03-06,38059157.0
2023-03-07,38021596.0
2023-03-08,37804627.0
2023-03-09,37960871.0
2023-03-10,38015361.0
2023-03-11,29171512.0
2023-03-12,29938535.0
2023-03-13,38060725.0
2023-03-14,38028628.0
2023-03-15,38029347.0
2023-03-16,37955865.0
2023-03-17,37800426.0
2023-03-18,28815937.0
2023-03-19,28053535.0
2023-03-20,38079064.0
2023-03-21,38026962.0
2023-03-22,38105267.0
2023-03-23,37941563.0
2023-03-24,37417370.0
2023-03-25,28167625.0
2023-03-26,25585382.0
2023-03-27,38074293.0
2023-03-28,37654998.0
2023-03-29,37541982.0
2023-03-30,37258167.0
2023-03-31,37073945.0
2023-04-01,26066780.0
2023-04-02,25238630.0
2023-04-03,37564841.0
2023-04-04,37022855.0
2023-04-05,36751824.0
2023-04-06,36427917.0
2023-04-07,23398800.0
2023-04-08,24261897.0
2023-04-09,23984070.0
2023-04-10,24964176.0
2023-04-11,37133631.0
2023-04-12,36595750.0
2023-04-13,36805577.0
2023-04-14,35556324.0
2023-04-15,22872090.0
2023-04-16,22709827.0
2023-04-17,37376714.0
2023-04-18,36708089.0
2023-04-19,35555815.0
2023-04-20,35569764.0
2023-04-21,34605584.0
2023-04-22,21193916.0
2023-04-23,22080537.0
2023-04-24,36547596.0
2023-04-25,35769405.0
2023-04-26,35616373.0
2023-04-27,34299033.0
2023-04-28,32947685.0
2023-04-29,19719493.0
2023-04-30,20088331.0
2023-05-01,19746106.0
2023-05-02,35863198.0
2023-05-03,34916158.0
2023-05-04,33718845.0
2023-05-05,33100233.0
2023-05-06,18946309.0
2023-05-07,16077027.0
2023-05-08,35267987.0
2023-05-09,34038859.0
2023-05-10,33575543.0
2023-05-11,31675249.0
2023-05-12,29811928.0
2023-05-13,16253996.0
2023-05-14,14894829.0
2023-05-15,33488952.0
2023-05-16,31605205.0
2023-05-17,30793596.0
2023-05-18,13502786.0
2023-05-19,28698659.0
2023-05-20,16539526.0
2023-05-21,14808799.0
2023-05-22,32027814.0
2023-05-23,29967161.0
2023-05-24,29100709.0
2023-05-25,27622148.0
2023-05-26,26034942.0
2023-05-27,9097481.0
2023-05-28,14651734.0
2023-05-29,14360497.0
2023-05-30,30615980.0
2023-05-31,29208339.0
2023-06-01,27466529.0
2023-06-02,24280930.0
2023-06-03,10846666.0
2023-06-04,10599283.0
2023-06-05,27318708.0
2023-06-06,25924382.0
2023-06-07,24255993.0
2023-06-08,15008548.0
2023-06-09,24332035.0
2023-06-10,10590480.0
2023-06-11,9738916.0
2023-06-12,25058065.0
2023-06-13,24104838.0
2023-06-14,21315252.0
2023-06-15,20440953.0
2023-06-16,17136767.0
2023-06-17,8332759.0
2023-06-18,5762651.0
2023-06-19,23555809.0
2023-06-20,20816347.0
2023-06-21,18307369.0
2023-06-22,19493003.0
2023-06-23,14754618.0
2023-06-24,6683071.0
2023-06-25,6009021.0
2023-06-26,19532343.0
2023-06-27,18260147.0
2023-06-28,16680427.0
2023-06-29,14649399.0
2023-06-30,13770399.0
2023-07-01,6784543.0
2023-07-02,5792768.0
2023-07-03,18718101.0
2023-07-04,15263982.0
2023-07-05,17263204.0
2023-07-06,15485221.0
2023-07-07,14228303.0
2023-07-08,8074846.0
2023-07-09,7524040.0
2023-07-10,21410152.0
2023-07-11,18770051.0
2023-07-12,18409655.0
2023-07-13,17499329.0
2023-07-14,17008611.0
2023-07-15,8868568.0
2023-07-16,6095277.0
2023-07-17,19792797.0
2023-07-18,17415956.0
2023-07-19,17279316.0
2023-07-20,17578500.0
2023-07-21,17562784.0
2023-07-22,10723731.0
2023-07-23,9654611.0
2023-07-24,22156184.0
2023-07-25,21720434.0
2023-07-26,21314687.0
2023-07-27,20607806.0
2023-07-28,19197007.0
2023-07-29,11051388.0
2023-07-30,12564252.0
2023-07-31,23615563.0
2023-08-01,24215118.0
2023-08-02,21907041.0
2023-08-03,21307965.0
2023-08-04,21446512.0
2023-08-05,13236732.0
2023-08-06,12131225.0
2023-08-07,26623458.0
2023-08-08,25841791.0
2023-08-09,25261410.0
2023-08-10,25695124.0
2023-08-11,24530823.0
2023-08-12,17105307.0
2023-08-13,14872699.0
2023-08-14,32200096.0
2023-08-15,28562676.0
2023-08-16,30297925.0
2023-08-17,29795465.0
2023-08-18,29453670.0
2023-08-19,17149810.0
2023-08-20,16827737.0
2023-08-21,32012059.0
2023-08-22,31588617.0
2023-08-23,30191164.0
2023-08-24,29083751.0
2023-08-25,28272593.0
2023-08-26,18562866.0
2023-08-27,14127947.0
2023-08-28,33187368.0
2023-08-29,31913059.0
2023-08-30,31728061.0
2023-08-31,31331933.0
2023-09-01,29082636.0
2023-09-02,18774088.0
2023-09-03,19182460.0
2023-09-04,32723871.0
2023-09-05,33312421.0
2023-09-06,33668463.0
2023-09-07,34511595.0
2023-09-08,32849276.0
2023-09-09,20687747.0
2023-09-10,20283346.0
2023-09-11,35252581.0
2023-09-12,34925556.0
2023-09-13,34019866.0
2023-09-14,33468616.0
2023-09-15,32384235.0
2023-09-16,21465525.0
2023-09-17,20253186.0
2023-09-18,35800216.0
2023-09-19,35586428.0
2023-09-20,34276834.0
2023-09-21,34548240.0
2023-09-22,33543638.0
2023-09-23,19124262.0
2023-09-24,19698096.0
2023-09-25,36095082.0
2023-09-26,35557791.0
2023-09-27,35304835.0
2023-09-28,35137187.0
2023-09-29,33806263.0
2023-09-30,20798256.0
2023-10-01,21489334.0
2023-10-02,35122659.0
2023-10-03,22671145.0
2023-10-04,36026921.0
2023-10-05,35878985.0
2023-10-06,35423201.0
2023-10-07,22067891.0
2023-10-08,22133323.0
2023-10-09,36469654.0
2023-10-10,35980579.0
2023-10-11,35404733.0
2023-10-12,35006184.0
2023-10-13,32081112.0
2023-10-14,11353730.0
2023-10-15,8542369.0
2023-10-16,25961804.0
